Filename                                                         Regions    Missed Regions     Cover   Functions  Missed Functions  Executed       Lines      Missed Lines     Cover    Branches   Missed Branches     Cover
SwiftMTPStore/Models/ProfilingMetricEntity.swift                       1                 0   100.00%           1                 0   100.00%           9                 0   100.00%           0                 0         -
SwiftMTPStore/Models/TransferEntity.swift                              1                 0   100.00%           1                 0   100.00%          15                 0   100.00%           0                 0         -
SwiftMTPStore/Models/SnapshotEntity.swift                              1                 0   100.00%           1                 0   100.00%           6                 0   100.00%           0                 0         -
SwiftMTPStore/Models/DeviceEntity.swift                                4                 0   100.00%           4                 0   100.00%          12                 0   100.00%           0                 0         -
SwiftMTPStore/Models/LearnedProfileEntity.swift                        1                 0   100.00%           1                 0   100.00%          14                 0   100.00%           0                 0         -
SwiftMTPStore/SwiftMTPStoreAdapter.swift                              46                 0   100.00%          29                 0   100.00%         176                 0   100.00%           0                 0         -
SwiftMTPStore/StoreActor.swift                                        83                 0   100.00%          20                 0   100.00%         295                 0   100.00%           0                 0         -
SwiftMTPSync/MirrorEngine.swift                                       85                 0   100.00%          31                 0   100.00%         238                 0   100.00%           0                 0         -
SwiftMTPSync/SyncEngine.swift                                          1                 0   100.00%           1                 0   100.00%           1                 0   100.00%           0                 0         -
SwiftMTPObservability/Throughput.swift                                34                 1    97.06%          20                 0   100.00%          57                 0   100.00%           0                 0         -
SwiftMTPQuirks/Types/EffectiveTuningTypes.swift                       23                 0   100.00%           6                 0   100.00%          40                 0   100.00%           0                 0         -
SwiftMTPQuirks/Public/QuirkFlags.swift                                15                 0   100.00%          15                 0   100.00%          15                 0   100.00%           0                 0         -
SwiftMTPQuirks/Public/EffectiveTuning.swift                           38                 0   100.00%           7                 0   100.00%         110                 0   100.00%           0                 0         -
SwiftMTPQuirks/Public/FallbackSelections.swift                         4                 0   100.00%           4                 0   100.00%           4                 0   100.00%           0                 0         -
SwiftMTPQuirks/Public/DevicePolicy.swift                               6                 0   100.00%           6                 0   100.00%          11                 0   100.00%           0                 0         -
